FIPS_COUNT,Year,Class,Percentage,County
39011,2016,Agriculture,81.34568182,Auglaize
39021,2016,Agriculture,80.41869483,Champaign
39023,2016,Agriculture,70.18186034,Clark
39091,2016,Agriculture,72.46992442,Logan
39037,2016,Agriculture,85.88016244,Darke
39017,2016,Agriculture,44.35512077,Butler
39135,2016,Agriculture,76.07541532,Preble
39165,2016,Agriculture,43.36795617,Warren
39025,2016,Agriculture,29.97260758,Clermont
39057,2016,Agriculture,63.53051737,Greene
39027,2016,Agriculture,76.47545003,Clinton
39061,2016,Agriculture,8.437661862,Hamilton
39015,2016,Agriculture,53.22431431,Brown
39071,2016,Agriculture,60.26761879,Highland
39079,2016,Agriculture,22.86863691,Jackson
39131,2016,Agriculture,24.46364361,Pike
39001,2016,Agriculture,29.6605006,Adams
39141,2016,Agriculture,43.5799927,Ross
39145,2016,Agriculture,18.68738543,Scioto
39087,2016,Agriculture,9.768703987,Lawrence
39121,2016,Agriculture,18.90763374,Noble
39009,2016,Agriculture,16.20905022,Athens
39163,2016,Agriculture,11.28988632,Vinton
39105,2016,Agriculture,19.93693544,Meigs
39111,2016,Agriculture,15.18014392,Monroe
39115,2016,Agriculture,20.39732032,Morgan
39053,2016,Agriculture,23.90145048,Gallia
39167,2016,Agriculture,21.95072022,Washington
39073,2016,Agriculture,11.97862516,Hocking
39075,2016,Agriculture,51.4689135,Holmes
39081,2016,Agriculture,20.67054121,Jefferson
39013,2016,Agriculture,27.95924677,Belmont
39019,2016,Agriculture,33.8621205,Carroll
39067,2016,Agriculture,25.92329606,Harrison
39157,2016,Agriculture,31.18164794,Tuscarawas
39029,2016,Agriculture,39.03414876,Columbiana
39085,2016,Agriculture,13.17213585,Lake
39055,2016,Agriculture,24.84827188,Geauga
39035,2016,Agriculture,1.51236304,Cuyahoga
39125,2016,Nontarget,1.851604517,Paulding
39137,2016,Nontarget,1.033044806,Putnam
39003,2016,Nontarget,2.047446926,Allen
39039,2016,Nontarget,2.158178012,Defiance
39175,2016,Nontarget,2.341737449,Wyandot
39063,2016,Nontarget,1.384219558,Hancock
39065,2016,Nontarget,0.886373085,Hardin
39161,2016,Nontarget,0.649851529,Van Wert
39147,2016,Nontarget,1.150050875,Seneca
39173,2016,Nontarget,1.689781854,Wood
39123,2016,Nontarget,21.25371206,Ottawa
39143,2016,Nontarget,5.933424201,Sandusky
39095,2016,Nontarget,7.362661887,Lucas
39051,2016,Nontarget,0.88900492,Fulton
39069,2016,Nontarget,1.339724803,Henry
39171,2016,Nontarget,1.527515478,Williams
39139,2016,Nontarget,1.523393558,Richland
39043,2016,Nontarget,7.511672082,Erie
39093,2016,Nontarget,1.477734445,Lorain
39103,2016,Nontarget,1.519730622,Medina
39033,2016,Nontarget,0.855120498,Crawford
39169,2016,Nontarget,1.461123815,Wayne
39005,2016,Nontarget,1.410756345,Ashland
39077,2016,Nontarget,1.282859705,Huron
39007,2016,Nontarget,4.188193517,Ashtabula
39151,2016,Nontarget,3.028455443,Stark
39153,2016,Nontarget,3.415245613,Summit
39155,2016,Nontarget,5.206183258,Trumbull
39133,2016,Nontarget,6.123091767,Portage
39099,2016,Nontarget,4.776305366,Mahoning
39031,2016,Nontarget,2.292945255,Coshocton
39083,2016,Nontarget,1.377494169,Knox
39127,2016,Nontarget,2.526421665,Perry
39119,2016,Nontarget,4.11623402,Muskingum
39045,2016,Nontarget,1.668192689,Fairfield
39089,2016,Nontarget,1.506594669,Licking
39059,2016,Nontarget,3.239156068,Guernsey
39041,2016,Nontarget,4.253259581,Delaware
39129,2016,Nontarget,1.616906461,Pickaway
39097,2016,Nontarget,0.665720558,Madison
39101,2016,Nontarget,1.613220911,Marion
39117,2016,Nontarget,0.873293908,Morrow
39047,2016,Nontarget,0.442577189,Fayette
39159,2016,Nontarget,0.956549548,Union
39049,2016,Nontarget,2.756410297,Franklin
39149,2016,Nontarget,1.66731534,Shelby
39113,2016,Nontarget,1.748677534,Montgomery
39109,2016,Nontarget,1.73906038,Miami
39107,2016,Nontarget,4.352335714,Mercer
39011,2016,Nontarget,2.029684438,Auglaize
39021,2016,Nontarget,1.229221033,Champaign
39023,2016,Nontarget,2.627505976,Clark
39091,2016,Nontarget,2.944082536,Logan
39037,2016,Nontarget,0.789448064,Darke
39017,2016,Nontarget,1.815607242,Butler
39135,2016,Nontarget,1.049000895,Preble
39165,2016,Nontarget,2.618632532,Warren
39025,2016,Nontarget,2.439715155,Clermont
39057,2016,Nontarget,1.396118135,Greene
39027,2016,Nontarget,0.742759026,Clinton
39061,2016,Nontarget,2.936190103,Hamilton
39015,2016,Nontarget,1.675517505,Brown
39071,2016,Nontarget,1.913378385,Highland
39079,2016,Nontarget,4.827253617,Jackson
39131,2016,Nontarget,5.466334586,Pike
39001,2016,Nontarget,2.094369929,Adams
39141,2016,Nontarget,2.763546423,Ross
39145,2016,Nontarget,4.112129502,Scioto
39087,2016,Nontarget,1.893265189,Lawrence
39121,2016,Nontarget,5.299206798,Noble
39009,2016,Nontarget,1.875396244,Athens
39163,2016,Nontarget,4.365691796,Vinton
39105,2016,Nontarget,3.158933463,Meigs
39111,2016,Nontarget,1.523502437,Monroe
39115,2016,Nontarget,2.668965387,Morgan
39053,2016,Nontarget,3.338257713,Gallia
39167,2016,Nontarget,2.797657316,Washington
39073,2016,Nontarget,1.759436219,Hocking
39075,2016,Nontarget,0.973977561,Holmes
39081,2016,Nontarget,3.206541783,Jefferson
39013,2016,Nontarget,4.266734405,Belmont
39019,2016,Nontarget,2.809533846,Carroll
39067,2016,Nontarget,4.839697964,Harrison
39157,2016,Nontarget,4.013616738,Tuscarawas
39029,2016,Nontarget,2.396695772,Columbiana
39085,2016,Nontarget,4.628408917,Lake
39055,2016,Nontarget,3.827471107,Geauga
39035,2016,Nontarget,1.667104495,Cuyahoga
