Name,Decade
Hippodamia.parenthesis,1970
Adalia.bipunctata,1970
Hippodamia.convergens,1970
Hippodamia.parenthesis,1970
Coleomegilla.maculata,1970
Coleomegilla.maculata,1970
Cycloneda.munda,1970
Hippodamia.convergens,1970
Hippodamia.convergens,1970
Hippodamia.convergens,1970
Hippodamia.parenthesis,1970
Cycloneda.munda,1970
Cycloneda.munda,1970
Cycloneda.munda,1970
Adalia.bipunctata,1970
Cycloneda.munda,1970
Cycloneda.munda,1970
Coccinella.novemnotata,1970
Coccinella.novemnotata,1970
Cycloneda.munda,1970
Coccinella.novemnotata,1970
Coccinella.septempunctata,1970
Coleomegilla.maculata,1980
Cycloneda.munda,1980
Coccinella.novemnotata,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Hippodamia.tredecimpunctata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Cycloneda.munda,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Cycloneda.munda,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Coleomegilla.maculata,1980
Cycloneda.munda,1980
Coccinella.septempunctata,1980
Coccinella.septempunctata,1980
Hippodamia.parenthesis,1980
Coccinella.novemnotata,1980
Coccinella.septempunctata,1980
Coccinella.septempunctata,1980
Adalia.bipunctata,1980
Coccinella.septempunctata,1980
Adalia.bipunctata,1980
Anatis.labiculata,1980
Anatis.labiculata,1980
Cycloneda.munda,1980
Anatis.labiculata,1980
Hippodamia.parenthesis,1980
Hippodamia.parenthesis,1980
Coccinella.septempunctata,1980
Hippodamia.convergens,1980
Hippodamia.parenthesis,1980
Coccinella.septempunctata,1980
Coccinella.septempunctata,1980
Coccinella.septempunctata,1980
Coccinella.septempunctata,1980
Hippodamia.parenthesis,1980
Hippodamia.parenthesis,1980
Hippodamia.parenthesis,1980
Hippodamia.parenthesis,1980
Hippodamia.parenthesis,1980
Coccinella.septempunctata,1980
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Hippodamia.convergens,1930
Coleomegilla.maculata,1930
Hippodamia.quindecimmaculata,1930
Coleomegilla.maculata,1930
Hippodamia.parenthesis,1940
Hippodamia.convergens,1940
Hippodamia.parenthesis,1950
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Hippodamia.parenthesis,1960
Hippodamia.parenthesis,1960
Hippodamia.parenthesis,1960
Hippodamia.parenthesis,1960
Hippodamia.parenthesis,1960
Hippodamia.convergens,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Hippodamia.convergens,1960
Hippodamia.parenthesis,1960
Hippodamia.parenthesis,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.parenthesis,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.parenthesis,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.parenthesis,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.parenthesis,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.tredecimpunctata,1960
Hippodamia.parenthesis,1960
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Coccinella.novemnotata,1930
Coccinella.novemnotata,1930
Coccinella.novemnotata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Coccinella.novemnotata,1930
Coccinella.trifasciata,1930
Coccinella.trifasciata,1930
Anatis.labiculata,1930
Cycloneda.munda,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Coccinella.novemnotata,1940
Anatis.labiculata,1940
Coccinella.novemnotata,1950
Anatis.labiculata,1950
Cycloneda.munda,1960
Adalia.bipunctata,1960
Cycloneda.munda,1960
Coccinella.novemnotata,1960
Adalia.bipunctata,1960
Cycloneda.munda,1960
Adalia.bipunctata,1960
Cycloneda.munda,1960
Coccinella.novemnotata,1960
Adalia.bipunctata,1960
Cycloneda.munda,1960
Coccinella.novemnotata,1960
Adalia.bipunctata,1960
Adalia.bipunctata,1960
Adalia.bipunctata,1960
Anatis.labiculata,1960
Adalia.bipunctata,1960
Cycloneda.munda,1960
Coccinella.novemnotata,1960
Adalia.bipunctata,1960
Adalia.bipunctata,1960
Cycloneda.munda,1960
Anatis.labiculata,1960
Anatis.mali,1960
Anatis.labiculata,1960
Cycloneda.munda,1960
Anatis.mali,1960
Cycloneda.munda,1960
Cycloneda.munda,1960
Cycloneda.munda,1960
Cycloneda.munda,1960
Cycloneda.munda,1960
Cycloneda.munda,1960
Cycloneda.munda,1960
Anatis.mali,1970
Adalia.bipunctata,1970
Coccinella.transversoguttata,1970
Coccinella.transversoguttata,1970
Coccinella.transversoguttata,1970
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Harmonia.axyridis,1990
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1950
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1940
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1930
Adalia.bipunctata,1940
Adalia.bipunctata,1940
Adalia.bipunctata,1960
Adalia.bipunctata,1940
Adalia.bipunctata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1930
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1950
Anatis.labiculata,1950
Anatis.labiculata,1950
Anatis.labiculata,1950
Anatis.labiculata,1950
Anatis.labiculata,1950
Anatis.labiculata,1950
Anatis.labiculata,1950
Anatis.labiculata,1950
Anatis.labiculata,1960
Anatis.labiculata,1930
Anatis.labiculata,1960
Anatis.labiculata,1930
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1940
Anatis.labiculata,1950
Anatis.labiculata,1950
Anatis.mali,1930
Anatis.mali,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1940
Brachiacantha.ursina,1940
Brachiacantha.ursina,1940
Brachiacantha.ursina,1950
Brachiacantha.ursina,1950
Brachiacantha.ursina,1950
Brachiacantha.ursina,1950
Brachiacantha.ursina,1950
Brachiacantha.ursina,1960
Brachiacantha.ursina,1950
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1940
Brachiacantha.ursina,1940
Brachiacantha.ursina,1940
Brachiacantha.ursina,1940
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1940
Brachiacantha.ursina,1940
Brachiacantha.ursina,1940
Brachiacantha.ursina,1950
Brachiacantha.ursina,1930
Brachiacantha.ursina,1930
Brachiacantha.ursina,1950
Brachiacantha.ursina,1950
Brachiacantha.ursina,1950
Chilocorus.stigma,1930
Chilocorus.stigma,1950
Chilocorus.stigma,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1960
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1940
Coleomegilla.maculata,1940
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1950
Coleomegilla.maculata,1950
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1940
Coleomegilla.maculata,1970
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1950
Coleomegilla.maculata,1950
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1950
Coleomegilla.maculata,1950
Coleomegilla.maculata,1950
Coleomegilla.maculata,1950
Hippodamia.convergens,1950
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1950
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1950
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1940
Hippodamia.convergens,1940
Hippodamia.convergens,1940
Hippodamia.convergens,1940
Hippodamia.convergens,1930
Hippodamia.convergens,1960
Hippodamia.convergens,1960
Hippodamia.convergens,1930
Hippodamia.convergens,1930
Hippodamia.convergens,1950
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1940
Hippodamia.glacialis,1940
Hippodamia.glacialis,1940
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1930
Hippodamia.glacialis,1940
Hippodamia.glacialis,1950
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1950
Hippodamia.parenthesis,1950
Hippodamia.parenthesis,1950
Hippodamia.parenthesis,1950
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Hippodamia.parenthesis,1940
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1960
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hippodamia.tredecimpunctata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1950
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Hyperaspis.undulata,1930
Mulsantina.picta,1930
Mulsantina.picta,1930
Mulsantina.picta,1950
Mulsantina.picta,1930
Mulsantina.picta,1930
Mulsantina.picta,1930
Mulsantina.picta,1930
Mulsantina.picta,1930
Mulsantina.picta,1930
Myzia.pullata,1930
Myzia.pullata,1930
Myzia.pullata,1940
Myzia.pullata,1940
Myzia.pullata,1940
Myzia.pullata,1950
Myzia.pullata,1950
Myzia.pullata,1930
Myzia.pullata,1930
Myzia.pullata,1950
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1950
Neoharmonia.venusta,1960
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1940
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1960
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1930
Neoharmonia.venusta,1940
Neoharmonia.venusta,1930
Olla.v-nigrum,1930
Olla.v-nigrum,1930
Olla.v-nigrum,1930
Olla.v-nigrum,1930
Olla.v-nigrum,1930
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Olla.v-nigrum,1950
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1940
Psyllobora.vigintimaculata,1940
Psyllobora.vigintimaculata,1940
Psyllobora.vigintimaculata,1940
Psyllobora.vigintimaculata,1940
Psyllobora.vigintimaculata,1940
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1960
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1940
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1950
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1940
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Psyllobora.vigintimaculata,1930
Coleomegilla.maculata,1970
Coleomegilla.maculata,1970
Coleomegilla.maculata,1970
Coleomegilla.maculata,1970
Hippodamia.parenthesis,1970
Hippodamia.parenthesis,1930
Hippodamia.parenthesis,1930
Cycloneda.munda,1930
Cycloneda.munda,1930
Coleomegilla.maculata,1930
Coleomegilla.maculata,1930
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
Harmonia.axyridis,2000
